,# of features removed,AOPC-global,aggregation
0,0,0.0,probabilistic α=0.95
1,1,0.002148746702774529,probabilistic α=0.95
2,2,0.003976168035606679,probabilistic α=0.95
3,3,0.0060584009127985766,probabilistic α=0.95
4,4,0.007719355116896395,probabilistic α=0.95
5,5,0.008927710685020912,probabilistic α=0.95
6,6,0.010016722343267547,probabilistic α=0.95
7,7,0.011187305548441431,probabilistic α=0.95
8,8,0.012262990036185714,probabilistic α=0.95
9,9,0.013383667581651684,probabilistic α=0.95
10,10,0.01435859124678952,probabilistic α=0.95
11,11,0.015365908050428536,probabilistic α=0.95
12,12,0.016320360421728915,probabilistic α=0.95
13,13,0.017312587572824886,probabilistic α=0.95
14,14,0.018277480874033403,probabilistic α=0.95
15,15,0.019188556256294363,probabilistic α=0.95
16,16,0.020004299460197886,probabilistic α=0.95
17,17,0.02081304783358105,probabilistic α=0.95
18,18,0.02168442780113619,probabilistic α=0.95
19,19,0.022530853480930296,probabilistic α=0.95
20,20,0.023364315894484428,probabilistic α=0.95
21,21,0.024165168524923328,probabilistic α=0.95
22,22,0.02495110144435241,probabilistic α=0.95
23,23,0.02576437493919596,probabilistic α=0.95
24,24,0.026553744685313557,probabilistic α=0.95
25,25,0.02730939651622926,probabilistic α=0.95
26,26,0.028063048262637297,probabilistic α=0.95
27,27,0.02884436704753408,probabilistic α=0.95
28,28,0.029585058920224037,probabilistic α=0.95
29,29,0.030189046229315068,probabilistic α=0.95
30,30,0.03084002546113301,probabilistic α=0.95
0,0,0.0,sum
1,1,0.002148746702774529,sum
2,2,0.003976168035606679,sum
3,3,0.0060584009127985766,sum
4,4,0.007719355116896395,sum
5,5,0.008927710685020912,sum
6,6,0.010016722343267547,sum
7,7,0.011187305548441431,sum
8,8,0.012262990036185714,sum
9,9,0.013383667581651684,sum
10,10,0.01435859124678952,sum
11,11,0.015365908050428536,sum
12,12,0.016320360421728915,sum
13,13,0.017312587572824886,sum
14,14,0.018277480874033403,sum
15,15,0.019188556256294363,sum
16,16,0.020004299460197886,sum
17,17,0.02081304783358105,sum
18,18,0.02168442780113619,sum
19,19,0.022530853480930296,sum
20,20,0.023364315894484428,sum
21,21,0.024165168524923328,sum
22,22,0.02495110144435241,sum
23,23,0.02576437493919596,sum
24,24,0.026539325819812998,sum
25,25,0.02729553222247872,sum
26,26,0.02804969746124789,sum
27,27,0.028831493060480013,sum
28,28,0.02946976224199945,sum
29,29,0.030077592773697967,sum
30,30,0.030731443587716758,sum
0,0,0.0,avg
1,1,5.47699422711605e-06,avg
2,2,2.717443752270746e-05,avg
3,3,9.38571028034412e-05,avg
4,4,0.00018340998105260037,avg
5,5,0.0002453021446773449,avg
6,6,0.0002895108329807338,avg
7,7,0.00032452809253221483,avg
8,8,0.00037540972146222253,avg
9,9,0.00041611722038848077,avg
10,10,0.00044909004703271146,avg
11,11,0.0004771155405274977,avg
12,12,0.0005083435004126673,avg
13,13,0.000543889813116057,avg
14,14,0.0005749099471927344,avg
15,15,0.0006025048463079588,avg
16,16,0.0006402722719548613,avg
17,17,0.0006781401671904546,avg
18,18,0.0007122221005811486,avg
19,19,0.0007430227114403363,avg
20,20,0.0007734029195082717,avg
21,21,0.00080110550448903,avg
22,22,0.0008373146554273808,avg
23,23,0.0008709259103204977,avg
24,24,0.0009024032623405953,avg
25,25,0.0009317326738993172,avg
26,26,0.0009590515061427614,avg
27,27,0.0009844424795278591,avg
28,28,0.001008112887419543,avg
29,29,0.0010302348648686289,avg
30,30,0.0010509500050304697,avg
0,0,0.0,avg_2e-3
1,1,0.00044180818787347597,avg_2e-3
2,2,0.0009044248209050237,avg_2e-3
3,3,0.001264953838620015,avg_2e-3
4,4,0.001574677256036035,avg_2e-3
5,5,0.002063361921160425,avg_2e-3
6,6,0.0024139562731084275,avg_2e-3
7,7,0.002898688759282019,avg_2e-3
8,8,0.0034618801711167515,avg_2e-3
9,9,0.003917008804209263,avg_2e-3
10,10,0.004584641827096051,avg_2e-3
11,11,0.005539501368786284,avg_2e-3
12,12,0.006381937967856157,avg_2e-3
13,13,0.007141003240907967,avg_2e-3
14,14,0.007858684873118395,avg_2e-3
15,15,0.008521160579636224,avg_2e-3
16,16,0.009170749626412279,avg_2e-3
17,17,0.009785773943175237,avg_2e-3
18,18,0.010343163651219012,avg_2e-3
19,19,0.010857634054710786,avg_2e-3
20,20,0.011337795074149322,avg_2e-3
21,21,0.012062947389348815,avg_2e-3
22,22,0.012744644843389498,avg_2e-3
23,23,0.01339510333487077,avg_2e-3
24,24,0.014025046978158545,avg_2e-3
25,25,0.014669751422009342,avg_2e-3
26,26,0.015288837896391905,avg_2e-3
27,27,0.01589246860542771,avg_2e-3
28,28,0.016485852256850116,avg_2e-3
29,29,0.017052267914380602,avg_2e-3
30,30,0.017587997142715202,avg_2e-3
0,0,0.0,avg_3e-3
1,1,0.00044180818787347597,avg_3e-3
2,2,0.0009044248209050237,avg_3e-3
3,3,0.0015590367176913618,avg_3e-3
4,4,0.0023066626113033076,avg_3e-3
5,5,0.0030768198212292783,avg_3e-3
6,6,0.004090584875360914,avg_3e-3
7,7,0.005448180620917005,avg_3e-3
8,8,0.006553890737384608,avg_3e-3
9,9,0.007509987999543742,avg_3e-3
10,10,0.008342400172228493,avg_3e-3
11,11,0.009128231780972563,avg_3e-3
12,12,0.00980346418245822,avg_3e-3
13,13,0.010400549309837389,avg_3e-3
14,14,0.011341009792844064,avg_3e-3
15,15,0.01219210120038375,avg_3e-3
16,16,0.012979163583840218,avg_3e-3
17,17,0.013763457934970006,avg_3e-3
18,18,0.014507562119283796,avg_3e-3
19,19,0.015222760722530352,avg_3e-3
20,20,0.015878473505235167,avg_3e-3
21,21,0.016473913363793932,avg_3e-3
22,22,0.01705625447976312,avg_3e-3
23,23,0.017640443563375973,avg_3e-3
24,24,0.018279816684593206,avg_3e-3
25,25,0.01901484182850887,avg_3e-3
26,26,0.01976649372788845,avg_3e-3
27,27,0.02054315039575907,avg_3e-3
28,28,0.021273073345517028,avg_3e-3
29,29,0.021967340210507037,avg_3e-3
30,30,0.022621752666887956,avg_3e-3
0,0,0.0,avg_4e-3
1,1,0.00044180818787347597,avg_4e-3
2,2,0.0011534823575253873,avg_4e-3
3,3,0.0019528928867765215,avg_4e-3
4,4,0.002758526799521574,avg_4e-3
5,5,0.0038365067002395802,avg_4e-3
6,6,0.005289081123137972,avg_4e-3
7,7,0.006467921844926611,avg_4e-3
8,8,0.007446093355217779,avg_4e-3
9,9,0.008339147272717257,avg_4e-3
10,10,0.009631683941111503,avg_4e-3
11,11,0.0108342542306774,avg_4e-3
12,12,0.011913515638462147,avg_4e-3
13,13,0.012902288127014053,avg_4e-3
14,14,0.013839510253702761,avg_4e-3
15,15,0.014812184042790895,avg_4e-3
16,16,0.015862747767489624,avg_4e-3
17,17,0.016901256128848303,avg_4e-3
18,18,0.01794516997337054,avg_4e-3
19,19,0.018893644339145567,avg_4e-3
20,20,0.019844944786291285,avg_4e-3
21,21,0.0208575358079738,avg_4e-3
22,22,0.021852196432281954,avg_4e-3
23,23,0.022792023015973176,avg_4e-3
24,24,0.023695520650438708,avg_4e-3
25,25,0.024636958393503248,avg_4e-3
26,26,0.025581577470253095,avg_4e-3
27,27,0.026506048209537805,avg_4e-3
28,28,0.027380013355495954,avg_4e-3
29,29,0.028236335053606152,avg_4e-3
30,30,0.029129265573248207,avg_4e-3
0,0,0.0,probabilistic α=0.5
1,1,0.002148746702774529,probabilistic α=0.5
2,2,0.003976168035606679,probabilistic α=0.5
3,3,0.0060584009127985766,probabilistic α=0.5
4,4,0.007719355116896395,probabilistic α=0.5
5,5,0.008927710685020912,probabilistic α=0.5
6,6,0.010016722343267547,probabilistic α=0.5
7,7,0.011151670487516842,probabilistic α=0.5
8,8,0.012277104012313042,probabilistic α=0.5
9,9,0.013289867994714913,probabilistic α=0.5
10,10,0.014404332300370753,probabilistic α=0.5
11,11,0.01538608061358942,probabilistic α=0.5
12,12,0.016317518033784027,probabilistic α=0.5
13,13,0.017236637290383213,probabilistic α=0.5
14,14,0.018195983732300282,probabilistic α=0.5
15,15,0.019205014677186837,probabilistic α=0.5
16,16,0.02015553759787518,probabilistic α=0.5
17,17,0.0211005229544685,probabilistic α=0.5
18,18,0.02195677265250325,probabilistic α=0.5
19,19,0.02277486759485204,probabilistic α=0.5
20,20,0.023621142473168735,probabilistic α=0.5
21,21,0.024447011903070446,probabilistic α=0.5
22,22,0.02526284069817374,probabilistic α=0.5
23,23,0.02605288059513604,probabilistic α=0.5
24,24,0.026794540800478245,probabilistic α=0.5
25,25,0.027535209503772504,probabilistic α=0.5
26,26,0.02825297384366351,probabilistic α=0.5
27,27,0.029000713305120412,probabilistic α=0.5
28,28,0.029704279663768134,probabilistic α=0.5
29,29,0.03046080813736468,probabilistic α=0.5
30,30,0.03120862765727663,probabilistic α=0.5
0,0,0.0,probabilistic α=0.95
1,1,0.002148746702774529,probabilistic α=0.95
2,2,0.003976168035606679,probabilistic α=0.95
3,3,0.0060584009127985766,probabilistic α=0.95
4,4,0.007719355116896395,probabilistic α=0.95
5,5,0.008927710685020912,probabilistic α=0.95
6,6,0.010016722343267547,probabilistic α=0.95
7,7,0.011151670487516842,probabilistic α=0.95
8,8,0.012138608550354833,probabilistic α=0.95
9,9,0.013074706046672083,probabilistic α=0.95
10,10,0.014128973140166652,probabilistic α=0.95
11,11,0.015212368756082275,probabilistic α=0.95
12,12,0.016178631842332366,probabilistic α=0.95
13,13,0.017078327737473455,probabilistic α=0.95
14,14,0.017968898581018643,probabilistic α=0.95
15,15,0.018824959363196826,probabilistic α=0.95
16,16,0.01966861990166989,probabilistic α=0.95
17,17,0.020578035811833813,probabilistic α=0.95
18,18,0.02139536684329881,probabilistic α=0.95
19,19,0.022256245570984788,probabilistic α=0.95
20,20,0.02308034588676327,probabilistic α=0.95
21,21,0.023930796979683408,probabilistic α=0.95
22,22,0.024769069901890487,probabilistic α=0.95
23,23,0.025436649282572055,probabilistic α=0.95
24,24,0.02609795054956644,probabilistic α=0.95
25,25,0.026748001717477623,probabilistic α=0.95
26,26,0.027451457525927526,probabilistic α=0.95
27,27,0.028155476838007815,probabilistic α=0.95
28,28,0.02888865950477282,probabilistic α=0.95
29,29,0.02958499915565698,probabilistic α=0.95
30,30,0.030252650826461995,probabilistic α=0.95
0,0,0.0,sum
1,1,0.002148746702774529,sum
2,2,0.003976168035606679,sum
3,3,0.0060584009127985766,sum
4,4,0.007719355116896395,sum
5,5,0.008927710685020912,sum
6,6,0.010016722343267547,sum
7,7,0.011151670487516842,sum
8,8,0.012138608550354833,sum
9,9,0.013074706046672083,sum
10,10,0.014128973140166652,sum
11,11,0.015060703457279848,sum
12,12,0.016038633104976278,sum
13,13,0.016948328909928517,sum
14,14,0.017847566341976703,sum
15,15,0.018711210389095005,sum
16,16,0.019478190389373644,sum
17,17,0.020318629238262113,sum
18,18,0.021149613247283514,sum
19,19,0.022022779654770255,sum
20,20,0.02285799739513038,sum
21,21,0.023718555237670195,sum
22,22,0.024399075561250736,sum
23,23,0.025082071372792294,sum
24,24,0.025757555756177872,sum
25,25,0.026420699031527082,sum
26,26,0.027136277161678855,sum
27,27,0.027881699450282887,sum
28,28,0.028659081053927123,sum
29,29,0.029399317288720094,sum
30,30,0.030141715224170713,sum
0,0,0.0,avg
1,1,5.47699422711605e-06,avg
2,2,2.717443752270746e-05,avg
3,3,9.995225802140185e-05,avg
4,4,0.00014525103663910242,avg
5,5,0.0003227196183420615,avg
6,6,0.00045160945478582,avg
7,7,0.0005748785625573516,avg
8,8,0.0006707569750266008,avg
9,9,0.000748117470551513,avg
10,10,0.0008258942800182059,avg
11,11,0.0008913113303046257,avg
12,12,0.0009642119129688211,avg
13,13,0.0010287019498340685,avg
14,14,0.0010897495353766322,avg
15,15,0.0011434038299400066,avg
16,16,0.001190751864252906,avg
17,17,0.0012329799734283311,avg
18,18,0.0012708605294388681,avg
19,19,0.001305646776746389,avg
20,20,0.0013374585363124518,avg
21,21,0.0013665770987181883,avg
22,22,0.0013931640350515434,avg
23,23,0.0014175627940426685,avg
24,24,0.0014400451684147206,avg
25,25,0.0014608224370271372,avg
26,26,0.0014801526792908898,avg
27,27,0.0014980990700753497,avg
28,28,0.0015148947500354816,avg
29,29,0.0015305436886416392,avg
30,30,0.0015451833079720794,avg
0,0,0.0,avg_2e-3
1,1,0.00044180818787347597,avg_2e-3
2,2,0.0011534823575253873,avg_2e-3
3,3,0.00163852292546635,avg_2e-3
4,4,0.0020273208297310464,avg_2e-3
5,5,0.002364357771563365,avg_2e-3
6,6,0.0030190972641563033,avg_2e-3
7,7,0.004010859273549862,avg_2e-3
8,8,0.004834931023822706,avg_2e-3
9,9,0.0057250419690900054,avg_2e-3
10,10,0.006539395656273993,avg_2e-3
11,11,0.007405367570824925,avg_2e-3
12,12,0.008196884744187307,avg_2e-3
13,13,0.00892971767820427,avg_2e-3
14,14,0.009586707401052837,avg_2e-3
15,15,0.010196055125470541,avg_2e-3
16,16,0.010755868374323912,avg_2e-3
17,17,0.011260971060164724,avg_2e-3
18,18,0.011771108072658153,avg_2e-3
19,19,0.012245653570995513,avg_2e-3
20,20,0.012707242972030096,avg_2e-3
21,21,0.013146982702943415,avg_2e-3
22,22,0.013582763631484461,avg_2e-3
23,23,0.014246992708671545,avg_2e-3
24,24,0.01488262985194988,avg_2e-3
25,25,0.015504356576165631,avg_2e-3
26,26,0.01614066582380422,avg_2e-3
27,27,0.016739857468154925,avg_2e-3
28,28,0.01732847445128724,avg_2e-3
29,29,0.01788570322359313,avg_2e-3
30,30,0.0184133812006772,avg_2e-3
0,0,0.0,avg_3e-3
1,1,0.00044180818787347597,avg_3e-3
2,2,0.0011534823575253873,avg_3e-3
3,3,0.0016315363967264916,avg_3e-3
4,4,0.002497967168044949,avg_3e-3
5,5,0.003742562763563059,avg_3e-3
6,6,0.00496135039614603,avg_3e-3
7,7,0.0061564568834296726,avg_3e-3
8,8,0.0071655031631074,avg_3e-3
9,9,0.008005539817029252,avg_3e-3
10,10,0.008742993310247136,avg_3e-3
11,11,0.009388922001615518,avg_3e-3
12,12,0.009945848792000923,avg_3e-3
13,13,0.01050220443933708,avg_3e-3
14,14,0.011013879197243209,avg_3e-3
15,15,0.01185866694500582,avg_3e-3
16,16,0.01265756459344534,avg_3e-3
17,17,0.013452372466074634,avg_3e-3
18,18,0.01421023707130509,avg_3e-3
19,19,0.014901900977876317,avg_3e-3
20,20,0.01556538331435248,avg_3e-3
21,21,0.01618362040457925,avg_3e-3
22,22,0.016858843582526626,avg_3e-3
23,23,0.017488570194831285,avg_3e-3
24,24,0.01811608842826613,avg_3e-3
25,25,0.01876898590000964,avg_3e-3
26,26,0.01950808562615986,avg_3e-3
27,27,0.020273133683863104,avg_3e-3
28,28,0.02099887140825927,avg_3e-3
29,29,0.021683204422085583,avg_3e-3
30,30,0.022382638169362267,avg_3e-3
0,0,0.0,avg_4e-3
1,1,0.00044180818787347597,avg_4e-3
2,2,0.0011534823575253873,avg_4e-3
3,3,0.002233580627381768,avg_4e-3
4,4,0.003682009686862562,avg_4e-3
5,5,0.005027741665344969,avg_4e-3
6,6,0.006310139664656877,avg_4e-3
7,7,0.007361348068755652,avg_4e-3
8,8,0.00821540065311631,avg_4e-3
9,9,0.008953808574614842,avg_4e-3
10,10,0.009658430246083226,avg_4e-3
11,11,0.010760658556010036,avg_4e-3
12,12,0.01181005682803082,avg_4e-3
13,13,0.012772875413183485,avg_4e-3
14,14,0.013661178709525788,avg_4e-3
15,15,0.014591416696800238,avg_4e-3
16,16,0.01548305548258098,avg_4e-3
17,17,0.01637999292151976,avg_4e-3
18,18,0.017354595562873002,avg_4e-3
19,19,0.01834072398523217,avg_4e-3
20,20,0.019241461039466667,avg_4e-3
21,21,0.020134478964374473,avg_4e-3
22,22,0.02103499599796247,avg_4e-3
23,23,0.02199731939714707,avg_4e-3
24,24,0.022921544029586537,avg_4e-3
25,25,0.023886883009547125,avg_4e-3
26,26,0.024826698912960972,avg_4e-3
27,27,0.025723789205099903,avg_4e-3
28,28,0.026627704679662682,avg_4e-3
29,29,0.027484847594789207,avg_4e-3
30,30,0.028329298193393398,avg_4e-3
