,# of features removed,AOPC-global,aggregation
29,29,0.1933803875688723,probabilistic α=0.5
30,30,0.19764558907516494,probabilistic α=0.5
0,0,0.0,probabilistic α=0.95
1,1,0.004339284677402602,probabilistic α=0.95
2,2,0.02440044996373658,probabilistic α=0.95
3,3,0.04250435424285337,probabilistic α=0.95
4,4,0.05562718073728815,probabilistic α=0.95
5,5,0.06719858081063901,probabilistic α=0.95
6,6,0.07790719433499675,probabilistic α=0.95
7,7,0.08635810069332875,probabilistic α=0.95
8,8,0.09391157945547278,probabilistic α=0.95
9,9,0.10035215915392377,probabilistic α=0.95
10,10,0.10699660193633174,probabilistic α=0.95
11,11,0.11309721511585613,probabilistic α=0.95
12,12,0.11861350338819482,probabilistic α=0.95
13,13,0.1236115171191515,probabilistic α=0.95
14,14,0.1283160185346756,probabilistic α=0.95
15,15,0.13367130730717347,probabilistic α=0.95
16,16,0.138553327785935,probabilistic α=0.95
17,17,0.14356324001540355,probabilistic α=0.95
18,18,0.14980199392311838,probabilistic α=0.95
19,19,0.15564920082314673,probabilistic α=0.95
20,20,0.1612389341815055,probabilistic α=0.95
21,21,0.16660683230019493,probabilistic α=0.95
22,22,0.1719315256893539,probabilistic α=0.95
23,23,0.17713663478888622,probabilistic α=0.95
24,24,0.18202668022174723,probabilistic α=0.95
25,25,0.18672062872207923,probabilistic α=0.95
26,26,0.19121042721974618,probabilistic α=0.95
27,27,0.19552509130808396,probabilistic α=0.95
28,28,0.19969642730379533,probabilistic α=0.95
29,29,0.20379824566167748,probabilistic α=0.95
30,30,0.20772738722949252,probabilistic α=0.95
0,0,0.0,sum
1,1,0.004339284677402602,sum
2,2,0.02440044996373658,sum
3,3,0.04250435424285337,sum
4,4,0.05562718073728815,sum
5,5,0.06719858081063901,sum
6,6,0.07790719433499675,sum
7,7,0.08704177502213663,sum
8,8,0.09451928996996867,sum
9,9,0.10201366726027716,sum
10,10,0.10850706385119846,sum
11,11,0.11448180520448396,sum
12,12,0.11989158654692819,sum
13,13,0.12479830862368964,sum
14,14,0.12942369060557787,sum
15,15,0.13470974987364434,sum
16,16,0.14008368996136475,sum
17,17,0.1450085820699761,sum
18,18,0.15117126534323977,sum
19,19,0.15720478466208596,sum
20,20,0.1629636398288512,sum
21,21,0.16855257015442318,sum
22,22,0.17385753121958453,sum
23,23,0.17898239008869057,sum
24,24,0.1838761727878885,sum
25,25,0.18857357107253153,sum
26,26,0.1930665638149309,sum
27,27,0.19738419398766308,sum
28,28,0.20149142299442344,sum
29,29,0.20553340816261798,sum
30,30,0.20950902918049358,sum
0,0,0.0,avg
1,1,0.001988983443678832,avg
2,2,0.0034687286496135616,avg
3,3,0.006868408376191487,avg
4,4,0.015486275265527111,avg
5,5,0.022677948084218396,avg
6,6,0.028294224343356367,avg
7,7,0.03283955860664454,avg
8,8,0.03679445558534969,avg
9,9,0.040367841688427504,avg
10,10,0.043643640407141804,avg
11,11,0.047055241196952424,avg
12,12,0.05029621129337946,avg
13,13,0.054190344706858816,avg
14,14,0.057836982567482084,avg
15,15,0.06131820117438366,avg
16,16,0.06455755031127829,avg
17,17,0.06781269111830693,avg
18,18,0.07105610496801654,avg
19,19,0.07424167638198068,avg
20,20,0.07984868115764474,avg
21,21,0.08523607030834607,avg
22,22,0.09032170568573486,avg
23,23,0.09510797494894198,avg
24,24,0.10007369376852132,avg
25,25,0.10475853363351903,avg
26,26,0.1091269328195457,avg
27,27,0.11339887215482429,avg
28,28,0.11742950907921611,avg
29,29,0.12182727940847385,avg
30,30,0.12612326538235907,avg
0,0,0.0,avg_2e-3
1,1,0.001988983443678832,avg_2e-3
2,2,0.0034687286496135616,avg_2e-3
3,3,0.006868408376191487,avg_2e-3
4,4,0.015486275265527111,avg_2e-3
5,5,0.022677948084218396,avg_2e-3
6,6,0.028294224343356367,avg_2e-3
7,7,0.03283955860664454,avg_2e-3
8,8,0.03679445558534969,avg_2e-3
9,9,0.040367841688427504,avg_2e-3
10,10,0.043643640407141804,avg_2e-3
11,11,0.047055241196952424,avg_2e-3
12,12,0.05029621129337946,avg_2e-3
13,13,0.054190344706858816,avg_2e-3
14,14,0.057836982567482084,avg_2e-3
15,15,0.06131820117438366,avg_2e-3
16,16,0.06478768514142631,avg_2e-3
17,17,0.06822097474685289,avg_2e-3
18,18,0.07157339065615613,avg_2e-3
19,19,0.07745162714571037,avg_2e-3
20,20,0.08307395853159982,avg_2e-3
21,21,0.08835946167855453,avg_2e-3
22,22,0.09379660704906623,avg_2e-3
23,23,0.09957546013848369,avg_2e-3
24,24,0.1052807748359292,avg_2e-3
25,25,0.11103673092296301,avg_2e-3
26,26,0.11665444447863427,avg_2e-3
27,27,0.12212313006586453,avg_2e-3
28,28,0.1278982558364989,avg_2e-3
29,29,0.13439334657662425,avg_2e-3
30,30,0.14046939920448345,avg_2e-3
0,0,0.0,avg_3e-3
1,1,0.001988983443678832,avg_3e-3
2,2,0.006198387423052523,avg_3e-3
3,3,0.016525663229475452,avg_3e-3
4,4,0.02445774258429025,avg_3e-3
5,5,0.030305057107585017,avg_3e-3
6,6,0.03502124361927116,avg_3e-3
7,7,0.039581036289358815,avg_3e-3
8,8,0.043639208651164184,avg_3e-3
9,9,0.04844836920376714,avg_3e-3
10,10,0.052997950413733334,avg_3e-3
11,11,0.05723343300408099,avg_3e-3
12,12,0.06521893699773104,avg_3e-3
13,13,0.07306785309483965,avg_3e-3
14,14,0.08114193211198457,avg_3e-3
15,15,0.08944560128590062,avg_3e-3
16,16,0.09677236820406185,avg_3e-3
17,17,0.10328504990909404,avg_3e-3
18,18,0.10911218617149125,avg_3e-3
19,19,0.11435660880764875,avg_3e-3
20,20,0.11910156262131506,avg_3e-3
21,21,0.12341515699737533,avg_3e-3
22,22,0.12735365621029993,avg_3e-3
23,23,0.13096394715548082,avg_3e-3
24,24,0.13428541482504724,avg_3e-3
25,25,0.13735138498157007,avg_3e-3
26,26,0.14019024623760976,avg_3e-3
27,27,0.1428263316896466,avg_3e-3
28,28,0.1452806181449912,avg_3e-3
29,29,0.14757128550331292,avg_3e-3
30,30,0.14971416787077513,avg_3e-3
0,0,0.0,avg_4e-3
1,1,0.001988983443678832,avg_4e-3
2,2,0.006198387423052523,avg_4e-3
3,3,0.016525663229475452,avg_4e-3
4,4,0.02445774258429025,avg_4e-3
5,5,0.030305057107585017,avg_4e-3
6,6,0.03565045638002191,avg_4e-3
7,7,0.0416127841632979,avg_4e-3
8,8,0.052608068153580885,avg_4e-3
9,9,0.06278383671478774,avg_4e-3
10,10,0.07284358153711715,avg_4e-3
11,11,0.08122670222239166,avg_4e-3
12,12,0.08832011203300857,avg_4e-3
13,13,0.09440017758496591,avg_4e-3
14,14,0.09966956772999562,avg_4e-3
15,15,0.1042802841068966,avg_4e-3
16,16,0.10834856326298571,avg_4e-3
17,17,0.11196481140173159,avg_4e-3
18,18,0.1152004018416621,avg_4e-3
19,19,0.11811243323759957,avg_4e-3
20,20,0.12074712831011442,avg_4e-3
21,21,0.12314230564876429,avg_4e-3
22,22,0.12532920669709677,avg_4e-3
23,23,0.12733386599140153,avg_4e-3
24,24,0.12917815254216194,avg_4e-3
25,25,0.13088057089670999,avg_4e-3
26,26,0.1324568841879582,avg_4e-3
27,27,0.13392060367268868,avg_4e-3
28,28,0.1352833769860584,avg_4e-3
29,29,0.13655529874520353,avg_4e-3
30,30,0.13774516103601667,avg_4e-3
0,0,0.0,probabilistic α=0.5
1,1,0.004339284677402602,probabilistic α=0.5
2,2,0.02440044996373658,probabilistic α=0.5
3,3,0.04250435424285337,probabilistic α=0.5
4,4,0.05562718073728815,probabilistic α=0.5
5,5,0.06719858081063901,probabilistic α=0.5
6,6,0.07790719433499675,probabilistic α=0.5
7,7,0.08635810069332875,probabilistic α=0.5
8,8,0.09391157945547278,probabilistic α=0.5
9,9,0.10035215915392377,probabilistic α=0.5
10,10,0.10610626790579367,probabilistic α=0.5
11,11,0.11154964711073517,probabilistic α=0.5
12,12,0.11644610128148022,probabilistic α=0.5
13,13,0.12083342032436725,probabilistic α=0.5
14,14,0.12595720353104453,probabilistic α=0.5
15,15,0.1307283264972393,probabilistic α=0.5
16,16,0.13533595448016958,probabilistic α=0.5
17,17,0.14010196226889926,probabilistic α=0.5
18,18,0.14487900172474633,probabilistic α=0.5
19,19,0.14950152166779335,probabilistic α=0.5
20,20,0.15441653910539935,probabilistic α=0.5
21,21,0.15908804648006428,probabilistic α=0.5
22,22,0.1636113100108512,probabilistic α=0.5
23,23,0.16785972875466112,probabilistic α=0.5
24,24,0.1719560196205838,probabilistic α=0.5
25,25,0.1758862822248473,probabilistic α=0.5
26,26,0.179676371063392,probabilistic α=0.5
27,27,0.18342029175007615,probabilistic α=0.5
28,28,0.1871260960377527,probabilistic α=0.5
29,29,0.19168982006045082,probabilistic α=0.5
30,30,0.19605106692760985,probabilistic α=0.5
0,0,0.0,probabilistic α=0.95
1,1,0.004339284677402602,probabilistic α=0.95
2,2,0.02440044996373658,probabilistic α=0.95
3,3,0.04250435424285337,probabilistic α=0.95
4,4,0.05562718073728815,probabilistic α=0.95
5,5,0.06719858081063901,probabilistic α=0.95
6,6,0.07790719433499675,probabilistic α=0.95
7,7,0.08635810069332875,probabilistic α=0.95
8,8,0.09391157945547278,probabilistic α=0.95
9,9,0.10035215915392377,probabilistic α=0.95
10,10,0.10610626790579367,probabilistic α=0.95
11,11,0.11154964711073517,probabilistic α=0.95
12,12,0.11644610128148022,probabilistic α=0.95
13,13,0.12205889060944941,probabilistic α=0.95
14,14,0.1271009757971212,probabilistic α=0.95
15,15,0.13180061299668622,probabilistic α=0.95
16,16,0.13634516530317842,probabilistic α=0.95
17,17,0.1410551058239632,probabilistic α=0.95
18,18,0.14578197982954375,probabilistic α=0.95
19,19,0.1503593508673509,probabilistic α=0.95
20,20,0.15523351929545412,probabilistic α=0.95
21,21,0.16117128756024937,probabilistic α=0.95
22,22,0.16678719830160632,probabilistic α=0.95
23,23,0.17218234174535585,probabilistic α=0.95
24,24,0.1772438838005704,probabilistic α=0.95
25,25,0.18209666523242254,probabilistic α=0.95
26,26,0.18673353125927486,probabilistic α=0.95
27,27,0.19118475805328475,probabilistic α=0.95
28,28,0.19554581297960413,probabilistic α=0.95
29,29,0.19982887977090721,probabilistic α=0.95
30,30,0.2039275763248257,probabilistic α=0.95
0,0,0.0,sum
1,1,0.004339284677402602,sum
2,2,0.02440044996373658,sum
3,3,0.04250435424285337,sum
4,4,0.05562718073728815,sum
5,5,0.06719858081063901,sum
6,6,0.07790719433499675,sum
7,7,0.08704177502213663,sum
8,8,0.09451928996996867,sum
9,9,0.10089909861697008,sum
10,10,0.10660348559947214,sum
11,11,0.1120054299966071,sum
12,12,0.116866823945362,sum
13,13,0.1224495616544825,sum
14,14,0.12746560210581875,sum
15,15,0.13260876828012863,sum
16,16,0.13754466968198398,sum
17,17,0.14218797107061285,sum
18,18,0.14685522058952763,sum
19,19,0.15272413597383178,sum
20,20,0.1583314120631311,sum
21,21,0.16412836702030467,sum
22,22,0.16961570908948528,sum
23,23,0.17489299791707316,sum
24,24,0.18000006729621373,sum
25,25,0.18489487395015142,sum
26,26,0.1895706522196755,sum
27,27,0.19405801181045204,sum
28,28,0.19832326475815024,sum
29,29,0.20251374982350173,sum
30,30,0.20661582377631335,sum
0,0,0.0,avg
1,1,0.0013325082757387784,avg
2,2,0.003102666663437593,avg
3,3,0.004600308900818339,avg
4,4,0.007234608114207827,avg
5,5,0.00955006920988572,avg
6,6,0.012723859777433106,avg
7,7,0.01921548961146169,avg
8,8,0.02468417203407605,avg
9,9,0.029468586492281224,avg
10,10,0.03373522659246337,avg
11,11,0.03797252853349719,avg
12,12,0.041967936251641955,avg
13,13,0.04650873048373651,avg
14,14,0.05071580772049294,avg
15,15,0.05468481296300699,avg
16,16,0.05835456207250086,avg
17,17,0.06182958580956288,avg
18,18,0.06795046291270336,avg
19,19,0.07377362577677958,avg
20,20,0.07936424600285868,avg
21,21,0.0847367401084828,avg
22,22,0.08998029402349954,avg
23,23,0.09498049209816901,avg
24,24,0.0997659875468344,avg
25,25,0.10425131645682975,avg
26,26,0.10851500929995203,avg
27,27,0.11284400637602436,avg
28,28,0.11750915586109213,avg
29,29,0.12195091487448992,avg
30,30,0.1263554092630377,avg
0,0,0.0,avg_2e-3
1,1,0.0013325082757387784,avg_2e-3
2,2,0.003102666663437593,avg_2e-3
3,3,0.004600308900818339,avg_2e-3
4,4,0.007234608114207827,avg_2e-3
5,5,0.00955006920988572,avg_2e-3
6,6,0.012723859777433106,avg_2e-3
7,7,0.01921548961146169,avg_2e-3
8,8,0.02468417203407605,avg_2e-3
9,9,0.029468586492281224,avg_2e-3
10,10,0.03373522659246337,avg_2e-3
11,11,0.03797252853349719,avg_2e-3
12,12,0.041967936251641955,avg_2e-3
13,13,0.04650873048373651,avg_2e-3
14,14,0.05071580772049294,avg_2e-3
15,15,0.05468481296300699,avg_2e-3
16,16,0.05841243179553201,avg_2e-3
17,17,0.06490482972608841,avg_2e-3
18,18,0.071044736791586,avg_2e-3
19,19,0.07690879966704449,avg_2e-3
20,20,0.08251830730684732,avg_2e-3
21,21,0.08797146715336258,avg_2e-3
22,22,0.09315186660014764,avg_2e-3
23,23,0.09833206210173588,avg_2e-3
24,24,0.10383409852371754,avg_2e-3
25,25,0.10918454152843118,avg_2e-3
26,26,0.1146101878543295,avg_2e-3
27,27,0.12035629288884861,avg_2e-3
28,28,0.12623671782691234,avg_2e-3
29,29,0.13283008778997177,avg_2e-3
30,30,0.13899807904573705,avg_2e-3
0,0,0.0,avg_3e-3
1,1,0.0013325082757387784,avg_3e-3
2,2,0.003102666663437593,avg_3e-3
3,3,0.006157388195988301,avg_3e-3
4,4,0.008661335059620606,avg_3e-3
5,5,0.012103837717782515,avg_3e-3
6,6,0.019261381797461643,avg_3e-3
7,7,0.025101631477887132,avg_3e-3
8,8,0.030553072594949673,avg_3e-3
9,9,0.0354472233870507,avg_3e-3
10,10,0.04087209463800487,avg_3e-3
11,11,0.045776570894269564,avg_3e-3
12,12,0.05432814783646392,avg_3e-3
13,13,0.06214113738193144,avg_3e-3
14,14,0.06943101924315521,avg_3e-3
15,15,0.07691885564448463,avg_3e-3
16,16,0.08423554026155472,avg_3e-3
17,17,0.09184045995131856,avg_3e-3
18,18,0.09864486177900202,avg_3e-3
19,19,0.1047688234239171,avg_3e-3
20,20,0.11030955062645934,avg_3e-3
21,21,0.11534657535604319,avg_3e-3
22,22,0.11994559793522842,avg_3e-3
23,23,0.1241613686328149,avg_3e-3
24,24,0.12803987767459446,avg_3e-3
25,25,0.13162003986700638,avg_3e-3
26,26,0.13493500485998033,avg_3e-3
27,27,0.13801318663917048,avg_3e-3
28,28,0.14087908001979577,avg_3e-3
29,29,0.1435539138417127,avg_3e-3
30,30,0.146056177739635,avg_3e-3
0,0,0.0,avg_4e-3
1,1,0.001988983443678832,avg_4e-3
2,2,0.005544834376506844,avg_4e-3
3,3,0.0081616522730482,avg_4e-3
4,4,0.011859588709861462,avg_4e-3
5,5,0.019806595545561027,avg_4e-3
6,6,0.026651775041144198,avg_4e-3
7,7,0.032451907035895323,avg_4e-3
8,8,0.038699368213100264,avg_4e-3
9,9,0.049419463297825705,avg_4e-3
10,10,0.0598038171275227,avg_4e-3
11,11,0.06845744531893687,avg_4e-3
12,12,0.07577974609628732,avg_4e-3
13,13,0.08205600390544485,avg_4e-3
14,14,0.08749542734004803,avg_4e-3
15,15,0.09225492284532581,avg_4e-3
16,16,0.09645447770292385,avg_4e-3
17,17,0.10018741535412212,avg_4e-3
18,18,0.1035274121999311,avg_4e-3
19,19,0.10653340936115918,avg_4e-3
20,20,0.10925312107846077,avg_4e-3
21,21,0.11172558627600768,avg_4e-3
22,22,0.11398305449985484,avg_4e-3
23,23,0.11605240037171476,avg_4e-3
24,24,0.11795619857382586,avg_4e-3
25,25,0.11971355076038998,avg_4e-3
26,26,0.1213407287109123,avg_4e-3
27,27,0.12285167966496872,avg_4e-3
28,28,0.12425842710495232,avg_4e-3
29,29,0.12557139138227033,avg_4e-3
30,30,0.12679964828685814,avg_4e-3
