time (minutes),AOPC-global,aggregation
30.46752069273977,0.0771245535331956,Gpr α=0.95
1.523376034636989,0.0309662694039726,Gavg
3.046752069273978,0.0140910704186205,Gavg
4.570128103910967,0.0066387808733528,Gavg
6.093504138547956,0.0062174576372401,Gavg
7.616880173184944,0.0057634145465087,Gavg
9.140256207821931,0.006336615370898,Gavg
10.66363224245892,0.0040174666114809,Gavg
12.187008277095911,0.0083275999498503,Gavg
13.7103843117329,0.0069421779141909,Gavg
15.233760346369888,0.0072478346111049,Gavg
16.757136381006877,0.0024040303188269,Gavg
18.280512415643862,0.0019720982643559,Gavg
19.80388845028085,0.001966524982371,Gavg
21.32726448491784,0.0015603149678126,Gavg
22.85064051955483,0.0026793225592733,Gavg
24.374016554191822,0.002334786326118,Gavg
25.897392588828808,0.0042538191321763,Gavg
27.4207686234658,0.0031888836559418,Gavg
28.944144658102783,0.0014159235703745,Gavg
30.46752069273977,0.002350267436256,Gavg
1.523376034636989,0.0438203664696605,Gavg_4e-3
3.046752069273978,0.0512736762365693,Gavg_4e-3
4.570128103910967,0.0603775813998709,Gavg_4e-3
6.093504138547956,0.0587755809038628,Gavg_4e-3
7.616880173184944,0.0936430383032151,Gavg_4e-3
9.140256207821931,0.0831046078113928,Gavg_4e-3
10.66363224245892,0.0841018773547661,Gavg_4e-3
12.187008277095911,0.0945191360212994,Gavg_4e-3
13.7103843117329,0.0836341043125742,Gavg_4e-3
15.233760346369888,0.0855856618304983,Gavg_4e-3
16.757136381006877,0.0959761256502331,Gavg_4e-3
18.280512415643862,0.0963296754075236,Gavg_4e-3
19.80388845028085,0.0963296754075236,Gavg_4e-3
21.32726448491784,0.1108210572827789,Gavg_4e-3
22.85064051955483,0.1108210572827789,Gavg_4e-3
24.374016554191822,0.1112034993242192,Gavg_4e-3
25.897392588828808,0.1112034993242192,Gavg_4e-3
27.4207686234658,0.1112034993242192,Gavg_4e-3
28.944144658102783,0.1152524502917577,Gavg_4e-3
30.46752069273977,0.1152524502917577,Gavg_4e-3
1.523376034636989,0.0750743919994765,Gsq
3.046752069273978,0.0794531158319007,Gsq
4.570128103910967,0.0794531158319007,Gsq
6.093504138547956,0.0794531158319007,Gsq
7.616880173184944,0.0812584332784114,Gsq
9.140256207821931,0.0812584332784114,Gsq
10.66363224245892,0.0830180480832584,Gsq
12.187008277095911,0.0830180480832584,Gsq
13.7103843117329,0.0830180480832584,Gsq
15.233760346369888,0.0787820810441025,Gsq
16.757136381006877,0.0733547699740557,Gsq
18.280512415643862,0.0709565501881752,Gsq
19.80388845028085,0.0709565501881752,Gsq
21.32726448491784,0.0709565501881752,Gsq
22.85064051955483,0.0709565501881752,Gsq
24.374016554191822,0.0709565501881752,Gsq
25.897392588828808,0.0709565501881752,Gsq
27.4207686234658,0.0709565501881752,Gsq
28.944144658102783,0.0709565501881752,Gsq
30.46752069273977,0.0762868831971115,Gsq
1.523376034636989,0.0750743919994765,Gh
3.046752069273978,0.0794531158319007,Gh
4.570128103910967,0.0794531158319007,Gh
